RTECS_ID,Toxicity_Class
0000056382,1
0032665364,0
0000712743,1
0103291356,1
0000437387,0
0066553171,0
0036879875,0
0057856210,1
0079221275,0
0015560517,0
0033550082,1
0000637581,0
0026165822,0
0073426138,0
0037431564,0
0052017079,0
0161364552,0
0099661720,0
0029883156,0
0001836777,0
0060969871,0
0085018640,0
0137052892,0
0084384883,1
0000055981,1
0125055507,1
0071821506,0
0025294717,1
0071824505,0
0002753415,0
0005496775,0
0023856248,0
0051934599,1
0069024948,0
0001273945,0
0077796066,0
0067466153,0
0027501424,0
0000873745,1
0023595406,1
0060480037,0
0019044883,0
0000548663,0
0126245189,0
0004043598,0
0075343565,1
0075795903,0
0001073263,0
0038006085,0
0096783232,0
0032957032,0
0000532092,0
0053000092,0
0069361688,0
0022371933,1
0093851913,0
0027588427,0
0064179222,0
0107811132,0
0068289145,0
0102192767,0
0127448060,0
0022708527,0
0003683601,0
0002425107,1
0059177707,0
0005140352,0
0102517055,0
0005696060,0
0063868019,0
0000121448,0
0098519267,0
0031540622,0
0087359066,0
0000646208,1
0067814726,0
0021015098,0
0000093265,0
0063886033,0
0023564989,1
0000098099,0
0117018925,0
0082608091,0
0000108009,0
0004333191,1
0003566005,1
0030725725,0
0063886544,0
0109461338,0
0000542789,0
0022708390,0
0012001795,0
0000505000,0
0129112363,0
0084964352,0
0057436143,0
0018907625,1
0002419627,0
0097162997,0
0074627568,1
0033100275,0
0000106638,0
0000379339,1
0069352507,1
0063766267,0
0030122475,0
0020358343,0
0000121142,0
0051308806,0
0128554870,0
0056353721,0
0003811732,0
0029214991,0
0035842070,1
0090094330,1
0149365399,0
0053103507,0
0020972978,0
0065808733,0
0000092126,0
0011055064,1
0121532454,0
0062951784,0
0063915946,0
0062826135,0
0123202813,0
0143692539,1
0112058954,0
0061325993,0
0083647976,0
0007325884,0
0053885544,0
0002175806,0
0109820884,0
0160807829,0
0090559709,0
0027125004,0
0116876803,0
0007461418,0
0079039035,0
0107788227,0
0021492455,1
0073931972,0
0003372949,0
0084423892,0
0030798813,0
0081016479,0
0077234754,0
0087154492,0
0080844140,0
0056066901,0
0000701348,0
0067242426,1
0147394498,0
0075906671,0
0001137424,0
0001070708,0
0037938811,0
0055675677,0
0073553738,1
0076603048,0
0000076095,0
0000582525,0
0036734197,0
0074834030,0
0083282091,0
0130260207,1
0077694350,0
0000075150,0
0136996673,0
0094772017,0
0005221534,0
0021457227,0
0000111466,0
0043024255,0
0076000083,1
0002783940,0
0035195790,0
0023564730,1
0097146026,0
0042018291,0
0023554598,1
0092979936,0
0100093490,0
0110406569,0
0000108452,1
0032886150,1
0000469216,0
0084386083,0
0059282563,0
0078621100,0
0002829290,0
0071079782,0
0110406627,0
0071824549,0
0013171250,0
0020884928,0
0087474348,0
0097300895,0
0022103146,0
0080221303,1
0080099838,0
0081762063,0
0110009137,1
0000075092,0
0000084366,0
0071079431,0
0159212494,0
0029096659,0
0099504811,0
0113458712,1
0113825846,0
0096072763,0
0060607343,0
0003922905,0
0026228182,0
0022373780,1
0033857282,1
0014440472,0
0017710622,0
0062143708,1
0086871730,0
0060655392,0
0023802144,0
0028173833,0
0121625716,0
0083089592,0
0019685371,0
0000058140,1
0003622842,0
0005543624,0
0066686304,0
0067205634,0
0078282447,0
0027246942,0
0056833740,1
0003685845,0
0074277353,0
0112290207,0
0035883433,0
0118642301,0
0085181380,1
0023633058,0
0060560410,0
0093599247,0
0000083409,0
0035409973,0
0102338909,0
0126598398,0
0141079154,0
0001688717,1
0056435586,0
0004195964,1
0021762185,0
0095882545,0
0102207443,1
0000057410,1
0054790000,0
0021548323,1
0111711865,0
0074957521,0
0022791180,1
0035879482,1
0026034162,0
0038123987,0
0000580745,1
0056592326,0
0001071734,0
0001242848,0
0040889541,0
0000120978,0
0058902628,0
0064011729,0
0027506827,0
0080761779,1
0021260468,0
0022961837,1
0095980839,0
0101820659,0
0000315220,1
0021490324,0
0071079191,0
0138187970,0
0075348399,0
0075343736,1
0003309679,1
0059687739,0
0102232973,0
0055417179,0
0119034230,1
0041287392,0
0004658280,0
0136996662,0
0033868176,1
0021662099,0
0054767634,0
0058327267,0
0031898132,0
0060560192,0
0021133879,0
0033887046,0
0037883004,0
0065009485,1
0068656791,0
0137052905,0
0005262840,1
0073962308,0
0071824572,0
0040374149,0
0001012357,0
0070458967,0
0080785097,0
0003028884,0
0084459892,0
0098827475,0
0059643844,0
0031164837,0
0071974033,0
0093633922,0
0108828564,0
0056958635,0
0081250240,1
0035972555,0
0000518752,1
0052112682,0
0060559980,0
0136410372,0
0032808701,0
0001021654,0
0032425904,1
0083493190,0
0080785202,0
0023239512,0
0027468559,0
0118642232,0
0123392143,0
0125055698,1
0003056175,0
0056958599,0
0027025418,0
0001088115,0
0005982230,0
0083979297,0
0057872783,0
0002782709,1
0071235944,0
0090794368,0
0024570034,0
0066975744,0
0011078232,0
0128433363,0
0050510128,0
0070842067,0
0097193356,1
0007212444,0
0074168084,0
0027945604,0
0035195870,0
0014297815,1
0014244623,1
0028442786,0
0080305142,1
0067465752,0
0099832141,0
0051934588,0
0037934615,0
0002056237,0
0074667826,0
0014034414,0
0013793481,0
0001158538,1
0108098017,0
0025155300,0
0019889602,0
0078308551,0
0064357331,0
0086541744,0
0056396431,0
0038160031,0
0000618768,0
0000139913,0
0000061154,0
0057081580,0
0040889609,0
0136410189,0
0026310112,0
0000137268,0
0004013927,0
0023564661,1
0001229352,1
0064097592,0
0071821017,0
0006386636,0
0061450371,1
0086042504,0
0054681833,0
0155857537,0
0060630742,0
0000106898,1
0026177515,1
0071795318,1
0055023795,0
0110543856,0
0014669160,0
0134285328,0
0103852820,0
0074396977,1
0072468827,0
0033132739,0
0022781255,1
0072042058,0
0000080079,0
0054087648,0
0101001461,0
0053514844,0
0003286984,0
0111711923,0
0069365691,0
0000120149,0
0025017474,0
0071953725,0
0025017327,0
0076267044,0
0061325960,0
0032871902,0
0010040456,0
0056775929,0
0001090535,0
0061139740,0
0030198551,0
0000060015,0
0062825790,0
0071347530,1
0086781079,0
0021804671,1
0067026602,0
0074103063,1
0028103460,0
0002192203,0
0067465707,0
0005443492,0
0081877647,1
0000078353,0
0074305978,0
0042445910,0
0134871026,0
0086870055,0
0027864262,0
0110714642,0
0000651489,0
0063307299,1
0052671268,0
0018853991,1
0075228830,0
0032537421,0
0062720109,0
0138112795,0
0026860322,0
0071821277,0
0000075354,1
0059594217,1
0000122883,0
0050901912,0
0054288696,1
0026180278,0
0144485814,0
0019412498,1
0058934466,0
0024365477,0
0014461917,1
0041078039,0
0126861367,0
0055311381,0
0055877048,0
0131929038,0
0001173882,0
0098836636,0
0066859527,0
0022881352,0
0000060242,1
0032905809,0
0037938582,0
0035788466,0
0003572858,0
0052042372,0
0110543834,0
0083493134,0
0063931908,0
0013182815,0
0034489286,0
0001634737,0
0082560712,1
0070126624,0
0061197840,0
0005355168,0
0089659892,0
0070337063,0
0035422378,0
0068572394,0
0059264287,0
0088222097,1
0038222354,0
0074070465,0
0003576316,0
0141078979,0
0061734052,0
0063146645,0
0104373640,0
0057259275,0
0064097569,0
0041956676,1
0137522771,0
0137731227,0
0070126679,0
0077796088,0
0006813598,0
0028093472,0
0000607943,0
0159852694,0
0071549014,0
0034737274,0
0002063196,0
0054903105,0
0016456567,0
0107788103,0
0013980944,0
0149365424,0
0129229896,0
0062064704,0
0058048218,0
0039718859,0
0001770350,0
0003902714,0
0082560507,1
0003611663,0
0016156664,0
0028103551,0
0000091441,0
0069352983,0
0126606391,0
0007377039,0
0098519416,0
0031248665,1
0036616532,0
0000597251,0
0033581872,0
0000055210,0
0067205543,0
0107788136,0
0074162359,0
0002156561,0
0076099133,0
0002752649,1
0136334173,0
0071548840,0
0017698203,0
0002425254,1
0054063546,0
0027470515,0
0061973497,1
0061733979,0
0038527912,1
0146824784,0
0110047137,1
0002983575,0
0037133929,0
0001759688,0
0099609231,0
0015037704,0
0016051777,0
0060560103,0
0110480585,0
0059264323,0
0018530568,0
0161199957,0
0157023900,0
0087049578,0
0087213034,0
0091857726,0
0133783741,0
0089898248,0
0035133596,0
0062951819,1
0074976253,1
0023543104,0
0065513555,0
0022173644,1
0018937252,0
0032081382,0
0000059325,0
0087896433,0
0126567713,0
0002921064,0
0003405321,1
0053478356,0
0057036892,0
0005131588,0
0006891287,0
0000730074,0
0042780154,0
0052294867,0
0111711503,0
0079759516,0
0035972544,0
0084384918,0
0056969234,0
0065274853,0
0024539944,0
0027588416,0
0126598194,0
0000554927,0
0081518378,0
0083358683,0
0054249444,0
0014817095,0
0014216252,0
0035629664,0
0084541640,0
0074758159,0
0097525401,0
0001665481,0
0069598750,0
0147993111,0
0055299246,0
0160807921,0
0065009021,1
0024340145,0
0086518469,0
0076167663,0
0027139613,1
0043164074,0
0064628440,0
0105918818,0
0100535000,1
0020344154,0
0088222111,0
0041874333,0
0081518323,0
0022862766,1
0056057751,0
0084264711,0
0007659087,0
0133305949,1
0057358380,0
0032081428,0
0078186604,0
0092629408,0
0062099121,0
0144485790,0
0042779873,0
0002307688,0
0121489041,1
0065878026,0
0145071336,1
0137052870,0
0063732138,1
0016297340,0
0099263306,0
0064048540,0
0096515741,1
0094771989,0
0092327361,0
0000532116,0
0098534226,1
0059756604,0
0061280306,0
0066871521,1
0035104188,0
0007505955,0
0097139703,0
0071079668,0
0023564956,0
0023572329,0
0036245268,0
0068714476,0
0108734867,0
0027107897,0
0026660662,0
0021240380,0
0032933598,0
0068656677,1
0129229943,0
0072141458,0
0000120321,1
0035607137,0
0083540334,0
0015219973,0
0030741061,0
0100330914,0
0073425624,0
0035727970,1
0000714625,0
0071548884,0
0089781555,0
0122352049,0
0003129917,1
0021263069,0
0022839470,0
0000086420,0
0003943804,0
0053298138,0
0050654881,0
0072041760,0
0006425087,0
0004880926,0
0026323864,0
0073791136,0
0107788067,0
0010328515,1
0121866022,0
0139084712,0
0038339081,1
0057436085,0
0109021661,0
0004425234,0
0050528922,0
0041735517,0
0054903627,0
0013737967,0
0085018582,0
0027464239,0
0055837188,0
0014868134,0
0000115797,1
0033132819,0
0000103548,0
0058138082,0
0056527685,0
0003483167,0
0021165504,0
0042023687,0
0000545551,0
0071824538,0
0027468571,0
0100378107,0
0000304198,0
0021263014,0
0069365817,0
0053313954,1
0010238218,0
0006642315,0
0001596845,0
0056750766,0
0000144127,0
0040912730,0
0080843681,0
0059178379,0
0032150768,0
0079759356,0
0136375785,0
0076696930,1
0091481264,0
0028657809,0
0110924840,0
0086229756,1
0002127017,0
0014008538,1
0083540367,0
0089246515,0
0074417053,0
0092108708,0
0051234301,0
0023338525,0
0050590040,0
0057944511,0
0080761768,0
0112392979,0
0111757176,0
0037385141,0
0137522760,0
0020845583,0
0000950378,1
0041735415,0
0013146366,0
0051671080,0
0001203243,0
0068656484,0
0000081889,0
0028588741,1
0096236598,0
0117007348,0
0030086841,0
0139084698,0
0155346693,0
0069766741,0
0000999611,0
0000337280,0
0072133267,0
0004261727,0
0018453366,0
0075370557,0
0141300187,0
0022048711,0
0014585672,0
0000538329,0
0148581435,0
0003354141,0
0100587379,0
0022164927,0
0003478442,0
0001769251,1
0013694547,0
0029868971,0
0068523182,1
0068572429,0
0000609994,1
0014102422,0
0050315496,0
0133414514,0
0087948467,0
0000989515,0
0020242335,0
0004755980,1
0016659146,0
0038338884,1
0033376055,1
0102338921,1
0064204564,0
0000303311,0
0056065500,0
0003926623,1
0000126227,0
0086927788,0
0088203058,0
0102367226,1
0074650343,1
0003368910,1
0001420060,0
0061271394,0
0076061808,0
0073665153,0
0000502556,0
0039567254,0
0000688620,0
0030195621,0
0067205689,0
0020704976,0
0133147101,0
0022791339,1
0145071303,1
0050432810,0
0005711739,0
0000091203,0
0002880300,1
0019095886,0
0069578843,1
0064037281,0
0063887467,0
0072322806,0
0056958373,0
0041287325,0
0023824331,0
0069655056,0
0067629849,1
0038063853,0
0055921692,0
0000484311,0
0000074975,0
0022684873,0
0000095045,0
0041956701,0
0052025384,0
0025356836,0
0000108463,1
0002396841,0
0063681016,0
0056947989,0
0017640903,0
0090992259,0
0016993478,0
0074107587,0
0064686835,0
0062936565,0
0000073314,0
0001599491,0
0000315800,1
0041956927,0
0057700455,0
0033132875,1
0030129307,0
0019765061,0
0000495841,1
0055988073,0
0066859425,0
0034920633,0
0074274592,0
0023598472,0
0018729378,0
0027241903,0
0101330089,0
0050606843,0
0084338998,0
0052341363,0
0029193337,0
0001159951,1
0036638956,0
0035242581,0
0038322779,1
0019094554,0
0006738654,0
0043196389,0
0101329902,0
0121635561,0
0001956394,0
0023564809,0
0006708141,0
0086560181,0
0034725081,0
0006522914,0
0060573935,0
0006028611,0
0010423377,0
0144405505,0
0128433250,0
0035747478,1
0073356679,0
0010515727,0
0000071410,1
0159852707,0
0005819681,0
0064048040,1
0101976618,1
0096783265,0
0025606706,1
0090060905,0
0103196005,0
0024606915,0
0037585414,0
0091857497,0
0023598654,0
0057304253,0
0053087971,0
0053109903,0
0069467056,0
0080762783,0
0051322726,0
0025803218,0
0069099781,0
0028343615,1
0001769228,0
0000742201,0
0065009394,1
0067441207,0
0119034241,0
0086758910,0
0003567268,0
0069378796,1
0163629116,0
0079759549,0
0057036881,0
0097139736,0
0030226176,0
0024050586,0
0061325824,1
0023585800,1
0111218736,0
0000680319,0
0005490313,1
0131230892,0
0103291470,0
0086831701,0
0066968896,1
0023856179,0
0073927329,0
0064157784,0
0071824630,0
0064544214,0
0001243330,0
0013694514,0
0160807874,0
0062979946,0
0029182976,1
0102585455,1
0027258011,0
0097482161,0
0105923793,1
0145071461,0
0073986535,0
0071208667,0
0057458465,1
0108613930,1
0083767048,1
0073954048,0
0021162925,0
0070713450,1
0068060822,0
0002055143,0
0070454341,0
0071347405,1
0039923416,0
0000594718,0
0070547103,0
0000459803,0
0063931704,0
0079759834,0
0149338250,0
0019204127,0
0051713792,0
0081409872,1
0068061187,0
0040475250,0
0024340214,0
0087646831,0
0062951831,0
0027424799,0
0042019136,0
0117238832,0
0001162658,1
0080785177,0
0042469567,0
0093431233,0
0016156904,0
0139084687,0
0063938421,1
0124824142,0
0001556612,0
0080761757,0
0016360999,0
0083055996,0
0098519110,0
0098162857,0
0080844231,0
0094772006,0
0016366306,0
0067227207,1
0081718732,0
0126164689,0
0020404948,0
0079759889,0
0080012426,0
0073931983,0
0000071783,1
0029772541,0
0073426081,0
0164468035,0
0000973217,1
0073771843,0
0053078903,0
0052419702,0
0024143246,0
0004370336,0
0000111422,0
0005871318,0
0002015283,1
0101001632,0
0054903321,0
0088203047,0
0130260161,1
0071154853,0
0000112129,0
0124500192,0
0090800036,0
0067358821,0
0149455367,0
0178408178,0
0068656655,1
0013137172,0
0093793830,0
0001160367,0
0005967522,1
0000108430,0
0003645872,0
0097817099,0
0060396001,0
0013764357,0
0061196972,1
0091857544,0
0061471645,0
0040399971,0
0132459064,0
0137150471,0
0076099280,0
0034745954,0
0084209347,0
0005918934,0
0086560192,0
0023734885,0
0077694338,0
0077732093,0
0069581175,0
0018881577,1
0086927733,0
0080853845,0
0101018977,0
0015991272,0
0065274728,1
0089659869,1
0060523219,0
0090749330,0
0056065522,1
0069578741,1
0082123306,0
0088203036,0
0062825927,0
0066871441,1
0095355070,0
0013241786,0
0064037054,0
0145865812,0
0073663715,0
0057529803,0
0054903354,0
0017321629,0
0100967199,0
0041078028,1
0028911015,0
0074650310,1
0076981403,0
0017003655,0
0018703941,0
0030075026,0
0086627807,1
0138112977,0
0026187177,0
0041322672,0
0003666771,1
0051308679,0
0000488302,0
0061706465,0
0040405729,0
0021484402,1
0121942958,0
0100908745,1
0078114611,0
0000359842,0
0135681093,1
0073663726,0
0111711898,0
0067739713,0
0039978400,0
0119034116,0
0003689972,0
0057892736,0
0023422539,1
0007237812,0
0107788001,0
0032306299,1
0021015087,0
0083677172,0
0003772530,1
0053644965,1
0079286763,0
0034200969,0
0069782190,0
0003811492,1
0001911633,1
0054406483,0
0001069552,0
0098836658,1
0000059632,1
0035629528,0
0079514695,0
0063903037,1
0106309733,0
0013764493,0
0062658155,0
0119560280,0
0079442834,0
0003412768,0
0000062737,1
0000890039,0
0033368944,0
0030533712,0
0146824819,0
0067026566,0
0033543963,1
0003615245,0
0114334882,0
0157248050,0
0000079141,0
0088891956,0
0033956615,0
0102771120,1
0076167823,0
0126150865,0
0023197560,0
0042780438,0
0000134372,0
0078110211,0
0146824897,0
0079522535,0
0000538023,1
0101623012,0
0112059004,0
0103291425,0
0072117578,0
0056972828,0
0017606314,0
0034197176,0
0038322611,1
0063867561,0
0002700041,0
0041287983,0
0067205554,0
0082560836,1
0003483236,0
0078915465,0
0000317522,1
0041287381,0
0068572316,0
0124496066,0
0071795487,0
0000102205,0
0043053005,0
0057052047,0
0057647560,0
0021838471,0
0073927534,0
0099700115,0
0000120365,0
0035629642,0
0074416856,0
0077302206,1
0027468684,0
0002457809,0
0073604838,0
0034486710,0
0066902656,0
0085564994,0
0001684408,1
0031729665,0
0000341695,1
0060959219,0
0055474016,0
0000508021,0
0055477402,0
0001031476,1
0084603463,1
0031848030,0
0035045671,0
0065907484,1
0087744998,0
0063732296,0
0058994960,1
0007491749,0
0032905672,0
0026685574,0
0148190323,0
0076061660,0
0010537890,0
0134999772,1
0055764233,0
0056958613,0
0139886207,0
0080221530,1
0080442962,1
0000710941,0
0104058028,0
0115636798,0
0051023564,0
0095465999,1
0056265215,0
0000591355,0
0030071400,0
0056958624,0
0000532321,0
0137522840,0
0004503348,0
0102429732,0
0026281641,0
0002240144,1
0071875644,0
0077195267,0
0003608842,1
0063094360,0
0030509956,0
0002050875,1
0084597717,0
0054087444,0
0068061176,0
0078760460,0
0078114746,0
0001949071,0
0000497392,0
0106287905,0
0110406616,0
0000057294,0
0086873189,0
0004319497,0
0065241283,0
0100375675,0
0024024053,0
0082608160,0
0073553705,1
0117039028,0
0106971475,0
0099306384,0
0136410292,0
0000140409,1
0086867110,0
0129783660,0
0100650699,0
0091793418,0
0000079016,0
0074123630,0
0086640246,1
0107097803,0
0023571575,0
0000119153,0
0153004490,0
0020711846,0
0050765883,1
0098694747,0
0102320718,0
0039757590,0
0021015156,0
0029941944,0
0016491546,0
0069099792,0
0001915782,1
0142469612,1
0159264967,0
0000065452,1
0080030826,0
0068572292,0
0000512856,0
0073931847,0
0038613773,0
0038924742,0
0064544190,0
0068955544,0
0000096480,0
0050765872,1
0079513454,0
0130773023,0
0035842058,1
0020884702,0
0055739781,0
0005434833,0
0041956609,0
0073636950,0
0022796709,1
0026907379,0
0067027025,0
0056881368,0
0000359864,0
0125055643,1
0056839431,0
0002487016,1
0080853823,0
0094593303,0
0026833874,1
0040765342,0
0072109194,0
0075787472,0
0138801442,0
0063938829,1
0036985474,0
0161967813,0
0015382680,0
0040967075,0
0069579233,1
0042505715,1
0101820648,0
0071795443,1
0100673141,0
0160662124,0
0000467630,0
0001938518,0
0052583047,0
0054247255,0
0001785951,0
0002050046,0
0081518447,0
0000052460,1
0087474428,0
0171199307,0
0145865890,0
0074037802,0
0077694203,0
0102429889,0
0031185565,0
0093145347,0
0091857486,0
0042019034,0
0004378910,0
0083144143,0
0108097763,0
0058100268,0
0100093558,0
0130111830,0
0000098088,0
0082039825,0
0035133563,0
0035629471,0
0122352016,0
0035882032,0
0000095498,0
0017557674,1
0057803540,0
0144485825,0
0023543342,0
0071079679,0
0051934577,0
0000128392,0
0008061516,0
0061532589,1
0055477173,1
0066968523,0
0041483436,0
0016946579,0
0014368242,1
0000652675,1
0079478425,0
0126861356,1
0057778173,0
0010016098,1
0000919540,0
0040284115,1
0059588862,1
0000061018,0
0000707095,0
0029936763,0
0126245112,0
0000994434,0
0063931884,0
0076167787,0
0029972143,0
0171853057,0
0049561548,0
0061005127,0
0098110077,0
0023934885,0
0115764993,0
0074417144,0
0030071444,0
0001879261,0
0084459972,0
0005464799,0
0160807885,0
0037913863,1
0074305912,1
0067292584,0
0000900958,1
0057378684,0
0057436132,0
0125055541,1
0063978370,1
0000085187,0
0038160100,0
0067543140,0
0023598916,0
0034614294,0
0007538263,0
0013293737,0
0074406023,0
0000828262,0
0035841668,1
0071548828,0
0000113428,1
0059687319,0
0115445733,0
0056621580,0
0086869912,1
0023452724,0
0000099774,0
0102613332,0
0000551359,0
0092338664,0
0023598665,0
0187231590,0
0038322768,1
0028939697,0
0091532126,0
0067242471,1
0069579186,1
0025948032,0
0046231418,0
0089170796,0
0021829254,1
0042064879,0
0146824831,0
0082746836,0
0071079362,0
0005372178,0
0131275144,0
0020231054,0
0128767226,0
0078573338,0
0025224208,0
0090842732,0
0054767452,0
0003152418,1
0014556833,1
0000925837,0
0144485927,0
0057529825,0
0042780245,0
0021122714,0
0034524204,1
0002854093,0
0077267324,0
0054903116,0
0020316772,0
0000091338,0
0078131552,0
0016810176,0
0082560767,1
0007535344,1
0020358412,0
0002297305,0
0018853935,1
0065179013,1
0040845849,1
0090035088,1
0071548306,0
0056980962,0
0027955879,0
0014034367,0
0078232094,1
0087495316,0
0014669171,0
0134717730,0
0003652311,0
0081486228,0
0053885533,0
0033262952,1
0136996822,0
0067026895,0
0112959918,0
0065907406,0
0054940953,1
0000111273,0
0010397758,0
0027471596,0
0122364710,0
0002971757,0
0021761922,0
0051941107,0
0006988212,1
0082560790,1
0180274093,0
0040681003,0
0001229294,1
0000113699,0
0007173515,1
0007779273,0
0000122178,1
0111218714,0
0078755814,0
0069689403,1
0077602643,0
0007119553,0
0080785133,0
0052333945,0
0017194488,0
0063998378,0
0001496022,0
0002686999,1
0025332096,1
0097399309,0
0072278638,0
0059214903,0
0024338952,0
0068061154,0
0051249059,0
0052042394,0
0081518334,0
0090830163,0
0136410032,0
0001098448,1
0000093174,0
0000530789,0
0041956596,0
0084209336,0
0107314374,0
0054338328,0
0055937990,0
0016776402,0
0000738705,0
0091703172,1
0098519085,0
0124645450,0
0006199673,1
0035118888,0
0083920836,1
0022092622,0
0002475925,0
0078308562,0
0004761937,0
0034435706,1
0016703392,0
0000065714,0
0160893834,0
0074797185,0
0061508096,0
0114991558,1
0061822364,1
0000511137,1
0000874793,0
0066941819,0
0039567232,1
0002497214,0
0074858756,0
0010264183,0
0003391808,0
0027585359,0
0090162600,1
0159212518,0
0094110084,0
0060723720,0
0060634686,0
0028169553,0
0071548806,0
0004985153,1
0068061370,0
0000737860,0
0092454609,0
0000117395,1
0090763283,0
0015686609,1
0007388321,1
0015221804,0
0090830152,0
0024159077,1
0000618859,0
0020231452,0
0087203961,0
0021738421,0
0161364723,1
0103603130,0
0015345898,0
0017730824,0
0061197726,0
0032808596,0
0057645440,0
0023602780,0
0023261203,1
0026094304,0
0126598332,0
0060168889,0
0107413934,0
0001142194,0
0001155595,0
0034622587,0
0098632247,0
0061197544,0
0000444155,0
0029803949,0
0145071450,0
0136996800,0
0026414879,0
0126861345,0
0074168108,0
0024606948,0
0065178010,0
0079989187,0
0063094348,0
0056501305,1
0001222577,0
0037537181,0
0013340608,0
0057081422,0
0015336820,0
0059880294,1
0022737015,0
0002959753,0
0001634782,1
0000098942,0
0006239196,0
0000053463,0
0027945591,0
0079478561,0
0000595482,0
0083540196,0
0004379173,0
0070886872,1
0080144043,0
0107831458,0
0056947956,0
0120873270,0
0091480896,0
0067510898,0
0000055801,0
0086560147,0
0141177493,0
0032808745,0
0000457534,0
0081250171,1
0051234390,0
0000102012,0
0072278683,0
0137731205,0
0122113524,0
0034725070,0
0110406661,0
0072051435,0
0023996772,1
0003748785,0
0028789744,0
0068112210,0
0000091009,0
0010039335,0
0088222166,0
0000964829,0
0069195671,0
0003949608,0
0000174798,0
0057962604,1
0003576758,1
0129230075,0
0025395317,0
0001682399,0
0040890946,1
0092147007,0
0047140158,1
0076239424,0
0014844849,1
0003119162,0
0057248881,0
0052807791,1
0025410688,1
0020064408,0
0029773011,0
0001922709,0
0080843692,0
0003875012,0
0000549188,1
0062052555,0
0050780615,0
0004551591,0
0056167090,0
0014149350,0
0033446901,0
0065241294,0
0037390195,0
0126145764,0
0070337096,0
0025224231,1
0000133062,0
0103859694,0
0131707238,0
0032808621,0
0003752258,0
0100650666,0
0021263183,0
0059214925,0
0041287530,0
0050838363,0
0003563926,0
0000058935,0
0055212027,0
0110081486,0
0013001462,0
0000619158,0
0115621959,0
0056021875,0
0027674595,0
0060840871,0
0020358296,0
0001703395,0
0006009025,0
0006291845,1
0032752184,0
0032578599,0
0034920644,0
0004916385,1
0000140454,0
0042779919,0
0063639452,1
0069365862,0
0070170897,0
0085633121,0
0036084716,0
0083493407,0
0000098055,1
0141177584,0
0026108510,0
0071079577,0
0068656906,1
0000610888,1
0035035053,0
0000631276,0
0041956621,0
0076267204,0
0051828650,0
0082123259,0
0023197593,0
0030075060,0
0068572350,0
0067242437,1
0000154427,1
0035421591,0
0037934682,0
0067931946,1
0031898052,0
0000865281,0
0056291420,0
0028319779,0
0080843852,0
0000114807,1
0129476648,0
0072042025,0
0109653556,0
0042754198,0
0057269393,1
0082608057,0
0077234845,0
0061984687,0
0036085424,0
0003608831,1
0102366767,0
0004724598,0
0062064715,0
0053310217,0
0068061314,0
0001206924,0
0019594184,0
0073806389,0
0109523991,0
0093599178,0
0000136696,0
0001041185,0
0003385613,0
0018853968,1
0120908943,0
0069352392,0
0068424851,0
0063538498,0
0114485802,0
0128959115,0
0011030743,0
0055458769,0
0062912509,0
0032081417,0
0014255880,0
0000150196,0
0093770377,0
0003853121,0
0070454318,0
0126681650,0
0024789784,0
0117740597,0
0015565249,0
0005579817,0
0002751099,0
0000536696,1
0029972132,0
0052333978,0
0072133245,0
0030411359,1
0085273967,0
0055330171,1
0087007792,0
0054785352,0
0056708464,0
0017243264,0
0006392467,1
0016773527,0
0023142452,0
0074162439,0
0003733399,0
0107811176,0
0006270333,0
0110406354,0
0010104582,1
0000632586,0
0007457296,0
0089998970,0
0017589934,0
0005711648,1
0083275552,1
0019199316,0
0095882841,0
0004223034,0
0083767059,1
0101651905,0
0050472645,0
0000140034,0
0038243479,1
0069352541,0
0036184255,0
0035629482,0
0079213857,0
0109241761,0
0057831739,1
0031897877,1
0040294186,0
0001592821,0
0070126668,0
0051762175,0
0030533790,0
0054965218,0
0083540276,0
0073424778,1
0000874840,0
0000056542,0
0131028621,0
0126145786,0
0036860523,0
0033222694,0
0071548248,0
0066596585,0
0058256487,0
0075219464,0
0006334016,0
0155857413,0
0077267584,1
0209920069,0
0042018315,0
0052053857,0
0022198932,0
0074650387,0
0128959284,1
0083493167,0
0079675584,0
0003683689,0
0013047137,1
0079759823,0
0000106752,0
0001582098,0
0063754916,0
0075706126,0
0061197635,0
0059337938,0
0001024379,0
0123016422,0
0142469521,1
0051832850,0
0033627417,0
0022708414,0
0065348438,0
0087049512,0
0019932855,0
0027674584,0
0000078820,1
0000135319,0
0002077761,0
0038243695,1
0077267562,1
0070842045,0
0056065384,0
0103315317,0
0069361677,0
0141581875,0
0087949266,0
0013994111,0
0001146958,1
0145071438,0
0073250687,0
0026733766,0
0051630581,1
0050529049,0
0100052924,0
0129230086,0
0053087959,0
0070170773,0
0139084665,0
0120873327,0
0057647355,0
0066941320,0
0067883812,0
0128366085,0
0001564916,0
0082560529,1
0147160518,0
0052200905,0
0041771602,0
0052174024,1
0021763371,0
0018818616,0
0001003107,0
0003021225,0
0031772982,0
0063931691,0
0083493065,0
0035592484,0
0098124073,0
0000076448,1
0062064760,0
0086758976,0
0088069492,1
0005003485,0
0066871543,1
0000087683,1
0006423434,0
0031637964,0
0138970997,0
0003083838,1
0000127195,0
0037519656,0
0076362157,0
0028122829,0
0187231523,0
0056609440,0
0040516492,0
0000080502,0
0040943735,0
0015382704,0
0057831773,0
0144485938,0
0086640280,1
0096783254,0
0084529646,1
0136996731,0
0073927410,0
0026735660,0
